RespondentID,AI_Adoption,AI_WorkflowCoverage_Current,AI_ToolBreadth_Absolute,AI_ToolBreadth_Relative,AI_Attitude,AI_Trust,AI_Threat,AI_ExpectedBenefits_Efficiency,AI_ExpectedBenefits_Learning,AI_ExpectedBenefits_Quality,AI_ExpectedBenefits_Collab,AI_ComplexHandling,JobSatisfaction,AI_UseForLearning
19266,30.0,0.0,0,0.0,75.0,,50.0,,,,,,20.0,0
19267,100.0,0.0,2,16.666666666666664,75.0,50.0,0.0,100.0,0.0,100.0,0.0,0.0,70.0,0
19268,0.0,0.0,0,0.0,,,,,,,,,80.0,0
19269,100.0,37.5,2,16.666666666666664,75.0,75.0,0.0,50.0,100.0,0.0,0.0,50.0,,0
19270,0.0,0.0,1,8.333333333333332,,,,,,,,,,0
19271,100.0,25.0,2,16.666666666666664,75.0,50.0,0.0,100.0,100.0,0.0,0.0,75.0,,0
19272,100.0,25.0,2,16.666666666666664,25.0,25.0,0.0,100.0,0.0,0.0,0.0,25.0,50.0,0
19273,100.0,12.5,2,16.666666666666664,50.0,25.0,0.0,,,,,25.0,,0
19274,100.0,12.5,7,58.333333333333336,100.0,50.0,50.0,100.0,0.0,0.0,0.0,75.0,90.0,0
19275,100.0,12.5,2,16.666666666666664,50.0,25.0,0.0,100.0,100.0,0.0,0.0,25.0,90.0,0
19276,100.0,75.0,2,16.666666666666664,100.0,75.0,0.0,100.0,100.0,0.0,0.0,75.0,,100
19277,0.0,0.0,0,0.0,,,,,,,,,90.0,0
19278,30.0,0.0,0,0.0,75.0,,50.0,,,,,,20.0,0
19279,0.0,0.0,0,0.0,,,,,,,,,,0
19280,100.0,12.5,1,8.333333333333332,50.0,50.0,0.0,50.0,0.0,0.0,0.0,25.0,90.0,0
19281,100.0,62.5,3,25.0,100.0,75.0,50.0,100.0,100.0,100.0,0.0,75.0,70.0,100
19282,0.0,0.0,1,8.333333333333332,,,,,,,,,70.0,0
19283,100.0,50.0,3,25.0,100.0,50.0,0.0,100.0,100.0,0.0,100.0,75.0,,0
19284,100.0,50.0,3,25.0,100.0,0.0,50.0,100.0,100.0,100.0,100.0,75.0,,100
19285,100.0,37.5,3,25.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,70.0,100
19286,100.0,50.0,6,50.0,75.0,50.0,50.0,50.0,100.0,100.0,0.0,25.0,,100
19287,100.0,25.0,1,8.333333333333332,50.0,0.0,0.0,100.0,100.0,0.0,0.0,50.0,,0
19288,0.0,0.0,0,0.0,,,,,,,,,50.0,0
19289,0.0,0.0,0,0.0,,,,,,,,,80.0,0
19290,100.0,37.5,0,0.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,80.0,100
19291,0.0,0.0,2,16.666666666666664,,,,,,,,,70.0,0
19292,100.0,25.0,3,25.0,75.0,75.0,0.0,50.0,0.0,0.0,100.0,75.0,80.0,0
19293,30.0,0.0,1,8.333333333333332,75.0,,50.0,,,,,,60.0,0
19294,100.0,100.0,5,41.66666666666667,100.0,25.0,50.0,100.0,100.0,0.0,0.0,0.0,,100
19295,100.0,37.5,3,25.0,75.0,50.0,0.0,50.0,100.0,0.0,0.0,50.0,,0
19296,0.0,0.0,2,16.666666666666664,,,,,,,,,70.0,0
19297,100.0,25.0,2,16.666666666666664,100.0,75.0,0.0,100.0,100.0,0.0,0.0,25.0,,0
19298,100.0,50.0,2,16.666666666666664,75.0,25.0,0.0,100.0,100.0,0.0,0.0,75.0,90.0,100
19299,0.0,0.0,0,0.0,,,,,,,,,,0
19300,100.0,12.5,2,16.666666666666664,75.0,50.0,50.0,50.0,100.0,0.0,0.0,25.0,,0
19301,100.0,25.0,1,8.333333333333332,75.0,75.0,50.0,100.0,100.0,0.0,0.0,75.0,,0
19302,0.0,0.0,1,8.333333333333332,,,,,,,,,90.0,0
19303,100.0,25.0,2,16.666666666666664,50.0,50.0,0.0,0.0,100.0,0.0,0.0,50.0,,100
19304,0.0,0.0,0,0.0,,,,,,,,,,0
19305,100.0,50.0,2,16.666666666666664,75.0,50.0,0.0,50.0,100.0,0.0,0.0,25.0,,100
19306,100.0,50.0,3,25.0,75.0,75.0,100.0,100.0,0.0,0.0,0.0,25.0,40.0,0
19307,30.0,0.0,0,0.0,75.0,,0.0,,,,,,,0
19308,0.0,0.0,0,0.0,,,,,,,,,60.0,0
19309,30.0,0.0,0,0.0,100.0,,0.0,,,,,,80.0,0
19310,0.0,0.0,0,0.0,,,,,,,,,,0
19311,30.0,0.0,0,0.0,50.0,,0.0,,,,,,,0
19312,0.0,0.0,0,0.0,,,,,,,,,,0
19313,100.0,12.5,1,8.333333333333332,75.0,25.0,0.0,50.0,0.0,0.0,0.0,75.0,80.0,0
19314,0.0,0.0,0,0.0,,,,,,,,,30.0,0
19315,100.0,62.5,1,8.333333333333332,100.0,75.0,0.0,100.0,0.0,100.0,0.0,75.0,,100
19316,100.0,50.0,3,25.0,50.0,50.0,0.0,50.0,100.0,0.0,0.0,50.0,70.0,100
19317,100.0,25.0,2,16.666666666666664,25.0,75.0,0.0,50.0,100.0,100.0,0.0,100.0,,0
19318,100.0,50.0,2,16.666666666666664,100.0,75.0,0.0,50.0,0.0,100.0,100.0,75.0,,0
19319,100.0,25.0,2,16.666666666666664,100.0,25.0,0.0,100.0,100.0,0.0,0.0,75.0,70.0,0
19320,100.0,25.0,5,41.66666666666667,75.0,75.0,100.0,50.0,0.0,0.0,0.0,75.0,70.0,0
19321,0.0,0.0,4,33.33333333333333,,,,,,,,,20.0,0
19322,100.0,25.0,1,8.333333333333332,75.0,75.0,0.0,100.0,0.0,0.0,0.0,50.0,80.0,0
19323,100.0,12.5,1,8.333333333333332,75.0,75.0,0.0,100.0,100.0,0.0,0.0,25.0,,0
19324,0.0,0.0,0,0.0,,,,,,,,,,0
19325,100.0,12.5,2,16.666666666666664,75.0,25.0,0.0,100.0,0.0,0.0,0.0,50.0,,0
19326,100.0,25.0,2,16.666666666666664,75.0,75.0,50.0,50.0,100.0,0.0,0.0,25.0,50.0,0
19327,0.0,0.0,2,16.666666666666664,,,,,,,,,40.0,0
19328,100.0,25.0,2,16.666666666666664,75.0,0.0,0.0,50.0,0.0,0.0,0.0,25.0,,100
19329,100.0,37.5,3,25.0,75.0,50.0,0.0,100.0,100.0,100.0,0.0,75.0,60.0,100
19330,30.0,0.0,1,8.333333333333332,50.0,,0.0,,,,,,70.0,0
19331,0.0,0.0,0,0.0,,,,,,,,,90.0,0
19332,0.0,0.0,0,0.0,,,,,,,,,,0
19333,0.0,0.0,0,0.0,,,,,,,,,,0
19334,0.0,0.0,0,0.0,,,,,,,,,90.0,0
19335,100.0,50.0,2,16.666666666666664,100.0,50.0,0.0,100.0,0.0,0.0,0.0,75.0,80.0,0
19336,100.0,50.0,2,16.666666666666664,75.0,75.0,100.0,100.0,100.0,100.0,0.0,75.0,80.0,100
19337,100.0,37.5,3,25.0,50.0,75.0,0.0,100.0,100.0,0.0,0.0,75.0,90.0,0
19338,30.0,0.0,0,0.0,50.0,,0.0,,,,,,40.0,0
19339,0.0,0.0,2,16.666666666666664,,,,,,,,,70.0,0
19340,100.0,62.5,5,41.66666666666667,75.0,75.0,0.0,100.0,100.0,100.0,100.0,0.0,60.0,100
19341,0.0,0.0,0,0.0,,,,,,,,,80.0,0
19342,100.0,37.5,3,25.0,75.0,50.0,0.0,100.0,100.0,0.0,0.0,0.0,90.0,100
19343,0.0,0.0,0,0.0,,,,,,,,,90.0,0
19344,0.0,0.0,0,0.0,,,,,,,,,,0
19345,100.0,37.5,2,16.666666666666664,100.0,75.0,50.0,100.0,100.0,100.0,0.0,75.0,,100
19346,100.0,25.0,1,8.333333333333332,50.0,25.0,0.0,0.0,100.0,0.0,0.0,25.0,90.0,100
19347,0.0,0.0,0,0.0,,,,,,,,,60.0,0
19348,100.0,12.5,1,8.333333333333332,25.0,0.0,0.0,50.0,0.0,0.0,0.0,25.0,80.0,0
19349,0.0,0.0,0,0.0,,,,,,,,,0.0,0
19350,0.0,0.0,3,25.0,,,,,,,,,,0
19351,0.0,0.0,3,25.0,,,,,,,,,90.0,0
19352,0.0,0.0,1,8.333333333333332,,,,,,,,,80.0,0
19353,100.0,12.5,1,8.333333333333332,75.0,0.0,0.0,50.0,100.0,0.0,0.0,25.0,60.0,0
19354,100.0,50.0,2,16.666666666666664,100.0,75.0,0.0,50.0,100.0,100.0,0.0,25.0,,100
19355,0.0,0.0,0,0.0,,,,,,,,,80.0,0
19356,100.0,12.5,3,25.0,75.0,50.0,0.0,100.0,0.0,0.0,0.0,50.0,90.0,0
19357,100.0,37.5,2,16.666666666666664,100.0,75.0,50.0,100.0,100.0,100.0,0.0,75.0,80.0,0
19358,100.0,37.5,1,8.333333333333332,75.0,50.0,100.0,100.0,100.0,100.0,0.0,75.0,,0
19359,100.0,50.0,6,50.0,75.0,50.0,0.0,50.0,100.0,0.0,0.0,75.0,,100
19360,0.0,0.0,1,8.333333333333332,,,,,,,,,50.0,0
19361,30.0,0.0,0,0.0,75.0,,100.0,,,,,,50.0,0
19362,0.0,0.0,0,0.0,,,,,,,,,80.0,0
19363,100.0,50.0,2,16.666666666666664,75.0,25.0,0.0,50.0,100.0,0.0,0.0,25.0,60.0,100
19364,100.0,50.0,1,8.333333333333332,75.0,50.0,0.0,100.0,0.0,100.0,0.0,25.0,80.0,0
19365,30.0,0.0,0,0.0,100.0,,0.0,,,,,,,0
19366,100.0,25.0,1,8.333333333333332,100.0,50.0,0.0,100.0,0.0,0.0,0.0,50.0,,0
19367,100.0,50.0,0,0.0,100.0,75.0,0.0,50.0,100.0,0.0,0.0,50.0,,0
19368,0.0,0.0,1,8.333333333333332,,,,,,,,,,0
19369,0.0,0.0,0,0.0,,,,,,,,,,0
19370,100.0,50.0,3,25.0,75.0,25.0,0.0,100.0,100.0,0.0,0.0,50.0,70.0,0
19371,100.0,25.0,2,16.666666666666664,100.0,75.0,0.0,100.0,0.0,0.0,0.0,50.0,,0
19372,0.0,0.0,1,8.333333333333332,,,,,,,,,60.0,0
19373,30.0,0.0,1,8.333333333333332,75.0,,0.0,,,,,,80.0,0
19374,100.0,12.5,3,25.0,0.0,25.0,100.0,100.0,0.0,0.0,0.0,25.0,,0
19375,100.0,25.0,2,16.666666666666664,75.0,50.0,0.0,100.0,100.0,0.0,0.0,50.0,70.0,0
19376,100.0,62.5,2,16.666666666666664,75.0,25.0,0.0,0.0,100.0,100.0,0.0,25.0,80.0,100
19377,100.0,37.5,1,8.333333333333332,50.0,75.0,0.0,100.0,100.0,100.0,100.0,0.0,,0
19378,100.0,37.5,5,41.66666666666667,100.0,75.0,100.0,100.0,100.0,100.0,100.0,25.0,,0
19379,100.0,62.5,2,16.666666666666664,75.0,75.0,0.0,100.0,0.0,100.0,100.0,75.0,,0
19380,0.0,0.0,2,16.666666666666664,,,,,,,,,70.0,0
19381,100.0,0.0,4,33.33333333333333,75.0,25.0,0.0,100.0,100.0,100.0,0.0,50.0,90.0,0
19382,30.0,0.0,4,33.33333333333333,75.0,,0.0,,,,,,70.0,0
19383,0.0,0.0,2,16.666666666666664,,,,,,,,,80.0,0
19384,100.0,25.0,2,16.666666666666664,50.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,,0
19385,100.0,25.0,1,8.333333333333332,75.0,75.0,0.0,50.0,100.0,0.0,0.0,50.0,,100
19386,100.0,25.0,1,8.333333333333332,75.0,25.0,0.0,100.0,0.0,0.0,0.0,0.0,80.0,0
19387,0.0,0.0,1,8.333333333333332,,,,,,,,,100.0,0
19388,100.0,62.5,2,16.666666666666664,100.0,75.0,100.0,100.0,100.0,100.0,0.0,75.0,70.0,100
19389,30.0,0.0,1,8.333333333333332,75.0,,50.0,,,,,,30.0,0
19390,100.0,50.0,3,25.0,75.0,50.0,100.0,100.0,100.0,0.0,0.0,50.0,90.0,0
19391,100.0,37.5,1,8.333333333333332,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
19392,0.0,0.0,0,0.0,,,,,,,,,60.0,0
19393,100.0,50.0,2,16.666666666666664,40.0,25.0,0.0,50.0,100.0,0.0,0.0,50.0,,0
19394,0.0,0.0,4,33.33333333333333,,,,,,,,,60.0,0
19395,100.0,62.5,4,33.33333333333333,50.0,75.0,100.0,0.0,100.0,0.0,0.0,50.0,,100
19396,0.0,0.0,0,0.0,,,,,,,,,80.0,0
19397,100.0,0.0,2,16.666666666666664,25.0,0.0,50.0,50.0,100.0,0.0,0.0,0.0,,0
19398,0.0,0.0,3,25.0,,,,,,,,,80.0,0
19399,100.0,75.0,1,8.333333333333332,100.0,75.0,0.0,100.0,100.0,100.0,0.0,25.0,70.0,100
19400,0.0,0.0,0,0.0,,,,,,,,,,0
19401,100.0,37.5,1,8.333333333333332,100.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
19402,100.0,37.5,2,16.666666666666664,50.0,50.0,0.0,100.0,0.0,100.0,0.0,0.0,,0
19403,30.0,0.0,1,8.333333333333332,75.0,,0.0,,,,,,,0
19404,100.0,12.5,5,41.66666666666667,75.0,75.0,100.0,50.0,100.0,100.0,0.0,75.0,70.0,0
19405,30.0,0.0,1,8.333333333333332,25.0,,0.0,,,,,,,0
19406,100.0,50.0,1,8.333333333333332,100.0,25.0,0.0,100.0,100.0,0.0,0.0,75.0,,100
19407,0.0,0.0,0,0.0,,,,,,,,,80.0,0
19408,0.0,0.0,0,0.0,,,,,,,,,80.0,0
19409,30.0,0.0,1,8.333333333333332,50.0,,100.0,,,,,,,0
19410,100.0,37.5,6,50.0,75.0,25.0,50.0,50.0,100.0,0.0,0.0,75.0,60.0,0
19411,30.0,0.0,0,0.0,50.0,,0.0,,,,,,70.0,0
19412,100.0,37.5,1,8.333333333333332,50.0,25.0,0.0,50.0,0.0,0.0,0.0,50.0,90.0,0
19413,100.0,12.5,4,33.33333333333333,75.0,75.0,0.0,50.0,100.0,0.0,0.0,25.0,90.0,0
19414,100.0,37.5,2,16.666666666666664,75.0,50.0,0.0,100.0,100.0,0.0,0.0,75.0,,100
19415,100.0,12.5,2,16.666666666666664,75.0,0.0,50.0,100.0,100.0,0.0,0.0,50.0,20.0,0
19416,100.0,12.5,2,16.666666666666664,25.0,0.0,50.0,50.0,0.0,0.0,0.0,25.0,40.0,0
19417,30.0,0.0,1,8.333333333333332,75.0,,0.0,,,,,,70.0,0
19418,100.0,37.5,3,25.0,100.0,50.0,,100.0,100.0,100.0,0.0,25.0,,0
19419,30.0,0.0,0,0.0,75.0,,0.0,,,,,,70.0,0
19420,100.0,12.5,4,33.33333333333333,25.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,,0
19421,100.0,50.0,2,16.666666666666664,75.0,50.0,0.0,100.0,100.0,0.0,0.0,75.0,100.0,0
19422,100.0,50.0,2,16.666666666666664,75.0,75.0,0.0,100.0,100.0,100.0,0.0,75.0,80.0,100
19423,100.0,37.5,2,16.666666666666664,100.0,75.0,0.0,100.0,100.0,0.0,0.0,75.0,,0
19424,100.0,50.0,5,41.66666666666667,100.0,75.0,0.0,100.0,100.0,100.0,0.0,75.0,,0
19425,0.0,0.0,0,0.0,,,,,,,,,,0
19426,0.0,0.0,0,0.0,,,,,,,,,,0
19427,0.0,0.0,1,8.333333333333332,,,,,,,,,,0
19428,100.0,62.5,2,16.666666666666664,100.0,75.0,0.0,100.0,100.0,100.0,100.0,75.0,100.0,100
19429,100.0,25.0,1,8.333333333333332,25.0,0.0,0.0,50.0,100.0,0.0,0.0,0.0,70.0,0
19430,0.0,0.0,1,8.333333333333332,,,,,,,,,70.0,0
19431,100.0,25.0,1,8.333333333333332,100.0,75.0,100.0,50.0,100.0,0.0,0.0,100.0,100.0,0
19432,100.0,75.0,2,16.666666666666664,100.0,75.0,0.0,100.0,100.0,100.0,100.0,75.0,,100
19433,100.0,12.5,1,8.333333333333332,75.0,75.0,0.0,50.0,100.0,0.0,0.0,75.0,,0
19434,100.0,62.5,5,41.66666666666667,100.0,25.0,0.0,50.0,0.0,0.0,0.0,25.0,50.0,0
19435,100.0,0.0,2,16.666666666666664,100.0,75.0,0.0,50.0,0.0,100.0,0.0,50.0,,0
19436,100.0,12.5,2,16.666666666666664,50.0,25.0,0.0,100.0,0.0,0.0,0.0,50.0,0.0,0
19437,100.0,50.0,2,16.666666666666664,100.0,75.0,0.0,50.0,100.0,0.0,0.0,75.0,80.0,100
19438,100.0,12.5,2,16.666666666666664,25.0,0.0,0.0,100.0,0.0,0.0,0.0,25.0,,0
19439,100.0,75.0,4,33.33333333333333,75.0,75.0,0.0,100.0,100.0,100.0,0.0,50.0,,100
19440,30.0,0.0,0,0.0,50.0,,100.0,,,,,,,0
19441,0.0,0.0,0,0.0,,,,,,,,,40.0,0
19442,100.0,50.0,1,8.333333333333332,75.0,25.0,0.0,100.0,100.0,0.0,0.0,50.0,90.0,0
19443,100.0,62.5,2,16.666666666666664,100.0,75.0,0.0,100.0,100.0,0.0,0.0,75.0,,0
19444,100.0,25.0,1,8.333333333333332,75.0,75.0,50.0,100.0,100.0,0.0,0.0,,30.0,100
19445,0.0,0.0,0,0.0,,,,,,,,,90.0,0
19446,100.0,50.0,3,25.0,75.0,25.0,0.0,50.0,100.0,0.0,0.0,25.0,,0
19447,100.0,37.5,4,33.33333333333333,75.0,25.0,0.0,100.0,100.0,0.0,0.0,25.0,80.0,100
19448,100.0,75.0,3,25.0,100.0,50.0,0.0,100.0,100.0,100.0,0.0,25.0,60.0,100
19449,100.0,12.5,7,58.333333333333336,75.0,50.0,0.0,100.0,100.0,0.0,0.0,75.0,70.0,0
19450,100.0,25.0,1,8.333333333333332,75.0,50.0,0.0,100.0,0.0,0.0,0.0,25.0,90.0,0
19451,100.0,37.5,7,58.333333333333336,100.0,75.0,0.0,100.0,100.0,100.0,0.0,75.0,80.0,100
19452,100.0,12.5,2,16.666666666666664,50.0,50.0,0.0,100.0,0.0,100.0,0.0,50.0,90.0,100
19453,100.0,37.5,3,25.0,75.0,25.0,0.0,50.0,100.0,0.0,0.0,0.0,,100
19454,30.0,0.0,1,8.333333333333332,50.0,,0.0,,,,,,,0
19455,100.0,50.0,1,8.333333333333332,75.0,75.0,50.0,50.0,0.0,100.0,0.0,75.0,,0
19456,100.0,62.5,3,25.0,100.0,75.0,50.0,100.0,100.0,100.0,0.0,25.0,80.0,100
19457,100.0,25.0,0,0.0,75.0,50.0,100.0,100.0,100.0,0.0,0.0,75.0,,0
19458,100.0,12.5,0,0.0,100.0,50.0,0.0,50.0,0.0,0.0,0.0,50.0,100.0,0
19459,30.0,0.0,1,8.333333333333332,75.0,,0.0,,,,,,,0
19460,100.0,75.0,1,8.333333333333332,100.0,50.0,0.0,100.0,100.0,0.0,100.0,75.0,90.0,100
19461,100.0,25.0,5,41.66666666666667,25.0,25.0,0.0,0.0,0.0,0.0,0.0,50.0,,100
19462,100.0,25.0,1,8.333333333333332,75.0,75.0,0.0,100.0,100.0,0.0,0.0,25.0,60.0,0
19463,100.0,12.5,2,16.666666666666664,100.0,25.0,0.0,50.0,100.0,0.0,0.0,25.0,50.0,0
19464,0.0,0.0,0,0.0,,,,,,,,,100.0,0
19465,100.0,25.0,2,16.666666666666664,100.0,25.0,0.0,100.0,0.0,0.0,0.0,0.0,,0
19466,100.0,37.5,1,8.333333333333332,75.0,50.0,50.0,50.0,100.0,0.0,0.0,50.0,,100
19467,100.0,25.0,9,75.0,100.0,25.0,0.0,50.0,100.0,0.0,0.0,25.0,60.0,100
19468,0.0,0.0,0,0.0,,,,,,,,,70.0,0
19469,100.0,25.0,2,16.666666666666664,75.0,25.0,50.0,50.0,0.0,0.0,0.0,50.0,60.0,0
19470,100.0,50.0,1,8.333333333333332,75.0,75.0,100.0,100.0,100.0,0.0,0.0,75.0,,0
19471,0.0,0.0,1,8.333333333333332,,,,,,,,,,0
19472,100.0,37.5,2,16.666666666666664,50.0,0.0,0.0,50.0,0.0,0.0,0.0,25.0,50.0,0
19473,0.0,0.0,1,8.333333333333332,,,,,,,,,,0
19474,100.0,75.0,1,8.333333333333332,75.0,50.0,50.0,50.0,100.0,0.0,0.0,50.0,,100
19475,100.0,12.5,2,16.666666666666664,100.0,50.0,0.0,50.0,100.0,0.0,0.0,75.0,,0
19476,100.0,50.0,2,16.666666666666664,40.0,25.0,50.0,,,,,50.0,,100
19477,100.0,12.5,3,25.0,75.0,50.0,0.0,100.0,100.0,0.0,100.0,50.0,,0
19478,100.0,12.5,3,25.0,75.0,75.0,0.0,50.0,0.0,100.0,0.0,75.0,70.0,0
19479,100.0,25.0,1,8.333333333333332,25.0,0.0,0.0,50.0,100.0,0.0,0.0,25.0,40.0,0
19480,100.0,0.0,1,8.333333333333332,50.0,50.0,50.0,0.0,100.0,0.0,0.0,25.0,,0
19481,100.0,50.0,8,66.66666666666666,75.0,75.0,0.0,50.0,100.0,0.0,0.0,25.0,,0
19482,100.0,25.0,1,8.333333333333332,75.0,50.0,50.0,50.0,0.0,0.0,0.0,50.0,80.0,0
19483,100.0,87.5,7,58.333333333333336,75.0,50.0,0.0,100.0,100.0,0.0,0.0,25.0,60.0,100
19484,100.0,37.5,1,8.333333333333332,75.0,100.0,0.0,50.0,100.0,0.0,0.0,75.0,,0
19485,100.0,37.5,2,16.666666666666664,75.0,75.0,50.0,50.0,100.0,0.0,0.0,75.0,70.0,0
19486,30.0,0.0,0,0.0,25.0,,0.0,,,,,,,0
19487,100.0,25.0,3,25.0,50.0,25.0,0.0,50.0,0.0,0.0,0.0,0.0,80.0,0
19488,0.0,0.0,0,0.0,,,,,,,,,,0
19489,100.0,62.5,5,41.66666666666667,100.0,75.0,0.0,100.0,100.0,0.0,0.0,25.0,,100
19490,30.0,0.0,0,0.0,50.0,,50.0,,,,,,,0
19491,0.0,0.0,0,0.0,,,,,,,,,,0
19492,0.0,0.0,0,0.0,,,,,,,,,70.0,0
19493,100.0,62.5,7,58.333333333333336,100.0,75.0,0.0,100.0,0.0,100.0,0.0,75.0,,100
19494,30.0,0.0,2,16.666666666666664,75.0,,100.0,,,,,,,0
19495,30.0,0.0,2,16.666666666666664,75.0,,0.0,,,,,,,0
19496,0.0,0.0,2,16.666666666666664,,,,,,,,,70.0,0
19497,100.0,37.5,2,16.666666666666664,75.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,60.0,0
19498,100.0,12.5,4,33.33333333333333,25.0,25.0,0.0,0.0,100.0,100.0,0.0,50.0,70.0,0
19499,100.0,50.0,4,33.33333333333333,75.0,50.0,100.0,100.0,0.0,100.0,0.0,50.0,,0
19500,100.0,25.0,1,8.333333333333332,75.0,75.0,0.0,100.0,100.0,0.0,0.0,50.0,70.0,0
19501,100.0,50.0,2,16.666666666666664,100.0,25.0,0.0,50.0,100.0,0.0,0.0,0.0,100.0,0
19502,100.0,37.5,1,8.333333333333332,25.0,25.0,0.0,100.0,0.0,0.0,0.0,50.0,,0
19503,0.0,0.0,0,0.0,,,,,,,,,70.0,0
19504,0.0,0.0,2,16.666666666666664,,,,,,,,,60.0,0
19505,100.0,50.0,3,25.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,75.0,80.0,100
19506,100.0,50.0,2,16.666666666666664,75.0,75.0,50.0,50.0,100.0,100.0,0.0,25.0,,0
19507,100.0,25.0,1,8.333333333333332,75.0,50.0,0.0,50.0,100.0,100.0,0.0,75.0,,0
19508,100.0,37.5,2,16.666666666666664,75.0,0.0,100.0,100.0,0.0,0.0,0.0,25.0,60.0,0
19509,30.0,0.0,2,16.666666666666664,75.0,,0.0,,,,,,70.0,0
19510,100.0,12.5,2,16.666666666666664,100.0,50.0,0.0,50.0,100.0,0.0,0.0,50.0,80.0,0
19511,100.0,37.5,2,16.666666666666664,75.0,75.0,50.0,50.0,100.0,100.0,0.0,25.0,,0
19512,100.0,25.0,1,8.333333333333332,50.0,25.0,50.0,50.0,100.0,0.0,0.0,25.0,70.0,0
19513,100.0,0.0,1,8.333333333333332,75.0,50.0,50.0,0.0,100.0,0.0,0.0,75.0,30.0,0
19514,0.0,0.0,0,0.0,,,,,,,,,80.0,0
19515,100.0,50.0,2,16.666666666666664,75.0,75.0,0.0,100.0,0.0,0.0,0.0,25.0,,0
19516,0.0,0.0,0,0.0,,,,,,,,,,0
19517,100.0,25.0,2,16.666666666666664,100.0,75.0,0.0,100.0,100.0,0.0,0.0,50.0,80.0,0
19518,100.0,62.5,1,8.333333333333332,100.0,75.0,0.0,100.0,100.0,100.0,100.0,100.0,,100
19519,100.0,25.0,2,16.666666666666664,75.0,50.0,0.0,0.0,100.0,100.0,0.0,50.0,,100
19520,100.0,37.5,3,25.0,75.0,75.0,0.0,100.0,100.0,100.0,0.0,75.0,,0
19521,100.0,25.0,3,25.0,75.0,25.0,0.0,50.0,100.0,0.0,0.0,0.0,,0
19522,30.0,0.0,0,0.0,50.0,,0.0,,,,,,,0
19523,100.0,50.0,1,8.333333333333332,100.0,50.0,0.0,100.0,0.0,0.0,0.0,25.0,80.0,0
19524,100.0,12.5,1,8.333333333333332,75.0,50.0,0.0,0.0,100.0,100.0,0.0,75.0,100.0,100
19525,100.0,12.5,3,25.0,75.0,75.0,50.0,0.0,100.0,0.0,0.0,25.0,,0
19526,100.0,0.0,3,25.0,50.0,25.0,0.0,,,,,50.0,70.0,0
19527,100.0,25.0,2,16.666666666666664,50.0,25.0,50.0,0.0,100.0,100.0,0.0,0.0,,0
19528,100.0,62.5,2,16.666666666666664,100.0,50.0,0.0,100.0,100.0,100.0,0.0,25.0,30.0,0
19529,100.0,12.5,1,8.333333333333332,75.0,75.0,0.0,50.0,0.0,0.0,0.0,75.0,,0
19530,100.0,75.0,1,8.333333333333332,100.0,75.0,0.0,50.0,100.0,0.0,0.0,50.0,,100
19531,0.0,0.0,0,0.0,,,,,,,,,,0
19532,100.0,12.5,1,8.333333333333332,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,90.0,0
19533,100.0,75.0,4,33.33333333333333,75.0,75.0,50.0,100.0,100.0,0.0,0.0,75.0,,100
19534,30.0,0.0,1,8.333333333333332,25.0,,50.0,,,,,,,0
19535,100.0,12.5,1,8.333333333333332,75.0,50.0,0.0,50.0,100.0,0.0,0.0,25.0,,0
19536,0.0,0.0,0,0.0,,,,,,,,,,0
19537,100.0,50.0,4,33.33333333333333,75.0,50.0,50.0,100.0,100.0,0.0,0.0,25.0,,100
19538,0.0,0.0,1,8.333333333333332,,,,,,,,,,0
19539,100.0,12.5,1,8.333333333333332,100.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,,0
19540,100.0,25.0,3,25.0,75.0,75.0,0.0,100.0,100.0,0.0,0.0,50.0,80.0,0
19541,100.0,12.5,1,8.333333333333332,100.0,75.0,50.0,100.0,100.0,0.0,0.0,50.0,10.0,0
19542,30.0,0.0,2,16.666666666666664,75.0,,0.0,,,,,,,0
19543,30.0,0.0,1,8.333333333333332,50.0,,0.0,,,,,,,0
19544,100.0,25.0,3,25.0,75.0,25.0,0.0,100.0,100.0,0.0,0.0,50.0,90.0,0
19545,100.0,25.0,3,25.0,100.0,50.0,0.0,50.0,0.0,0.0,0.0,25.0,,0
19546,100.0,0.0,0,0.0,50.0,75.0,0.0,0.0,100.0,100.0,100.0,75.0,80.0,0
19547,0.0,0.0,1,8.333333333333332,,,,,,,,,80.0,0
19548,100.0,50.0,6,50.0,100.0,75.0,0.0,100.0,100.0,100.0,0.0,75.0,,100
19549,30.0,0.0,0,0.0,75.0,,0.0,,,,,,0.0,0
19550,30.0,0.0,1,8.333333333333332,50.0,,0.0,,,,,,,0
19551,30.0,0.0,0,0.0,0.0,,0.0,,,,,,,0
19552,100.0,50.0,2,16.666666666666664,75.0,75.0,100.0,100.0,100.0,0.0,0.0,25.0,,0
