RespondentID,AI_Adoption,AI_WorkflowCoverage_Current,AI_ToolBreadth_Absolute,AI_ToolBreadth_Relative,AI_Attitude,AI_Trust,AI_Threat,AI_ComplexHandling,AI_AgentImpact_Productivity,AI_AgentImpact_Automation,AI_AgentImpact_Quality,AI_AgentImpact_Learning,AI_AgentImpact_ProblemSolving,AI_AgentImpact_Collaboration,JobSatisfaction,AI_UseForLearning,AI_LearnEngagement
4655,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,100.0,0,0.0
4656,100.0,12.5,9,20.0,50.0,25.0,0.0,25.0,,,,,,,,0,10.0
4657,100.0,50.0,2,4.444444444444445,100.0,75.0,0.0,100.0,100.0,75.0,100.0,50.0,100.0,100.0,100.0,100,10.0
4658,100.0,6.25,5,11.11111111111111,75.0,50.0,0.0,75.0,,,,,,,80.0,0,0.0
4659,100.0,0.0,0,0.0,50.0,50.0,50.0,50.0,,,,,,,40.0,0,6.666666666666667
4660,75.0,25.0,3,6.666666666666667,50.0,25.0,0.0,50.0,,,,,,,70.0,50,0.0
4661,40.0,0.0,9,20.0,75.0,75.0,50.0,75.0,,,,,,,80.0,0,10.0
4662,0.0,0.0,0,0.0,25.0,0.0,50.0,,,,,,,,80.0,0,0.0
4663,100.0,0.0,0,0.0,75.0,75.0,100.0,75.0,50.0,50.0,50.0,50.0,50.0,50.0,80.0,0,0.0
4664,100.0,18.75,5,11.11111111111111,100.0,75.0,0.0,0.0,,,,,,,100.0,50,13.333333333333334
4665,100.0,12.5,1,2.2222222222222223,25.0,0.0,0.0,0.0,37.5,25.0,0.0,50.0,25.0,0.0,90.0,0,0.0
4666,100.0,0.0,8,17.77777777777778,50.0,0.0,0.0,,,,,,,,80.0,0,3.3333333333333335
4667,100.0,6.25,9,20.0,75.0,75.0,0.0,75.0,62.5,50.0,75.0,50.0,75.0,50.0,,0,10.0
4668,0.0,0.0,5,11.11111111111111,0.0,0.0,50.0,0.0,,,,,,,,0,0.0
4669,75.0,0.0,2,4.444444444444445,75.0,75.0,50.0,75.0,,,,,,,90.0,0,0.0
4670,,0.0,2,4.444444444444445,50.0,25.0,0.0,50.0,,,,,,,,0,13.333333333333334
4671,40.0,31.25,5,11.11111111111111,75.0,25.0,0.0,50.0,,,,,,,80.0,50,0.0
4672,0.0,0.0,5,11.11111111111111,0.0,0.0,100.0,0.0,,,,,,,30.0,0,0.0
4673,40.0,0.0,5,11.11111111111111,100.0,50.0,0.0,25.0,,,,,,,20.0,0,6.666666666666667
4674,100.0,0.0,8,17.77777777777778,100.0,50.0,0.0,75.0,75.0,75.0,25.0,0.0,50.0,25.0,100.0,0,6.666666666666667
4675,0.0,0.0,3,6.666666666666667,50.0,50.0,0.0,,,,,,,,60.0,0,0.0
4676,100.0,0.0,3,6.666666666666667,100.0,75.0,50.0,50.0,87.5,25.0,50.0,75.0,75.0,50.0,60.0,0,10.0
4677,0.0,0.0,1,2.2222222222222223,0.0,25.0,50.0,25.0,62.5,75.0,0.0,0.0,0.0,0.0,,0,0.0
4678,0.0,0.0,8,17.77777777777778,25.0,0.0,0.0,,,,,,,,,0,0.0
4679,100.0,18.75,3,6.666666666666667,75.0,75.0,0.0,25.0,,,,,,,,50,6.666666666666667
4680,100.0,37.5,9,20.0,100.0,75.0,0.0,100.0,75.0,100.0,75.0,100.0,75.0,50.0,,50,13.333333333333334
4681,40.0,0.0,4,8.88888888888889,50.0,25.0,0.0,25.0,,,,,,,70.0,0,3.3333333333333335
4682,100.0,18.75,0,0.0,50.0,25.0,0.0,50.0,,,,,,,90.0,0,13.333333333333334
4683,40.0,18.75,4,8.88888888888889,75.0,25.0,0.0,25.0,,,,,,,,0,13.333333333333334
4684,100.0,12.5,8,17.77777777777778,25.0,0.0,100.0,25.0,87.5,75.0,0.0,75.0,75.0,50.0,90.0,50,0.0
4685,100.0,6.25,4,8.88888888888889,100.0,25.0,50.0,25.0,,,,,,,30.0,0,0.0
4686,100.0,12.5,4,8.88888888888889,40.0,0.0,50.0,0.0,,,,,,,90.0,0,3.3333333333333335
4687,0.0,0.0,3,6.666666666666667,25.0,25.0,0.0,,,,,,,,100.0,0,0.0
4688,100.0,31.25,7,15.555555555555555,100.0,25.0,0.0,50.0,,,,,,,50.0,50,10.0
4689,100.0,6.25,14,31.11111111111111,100.0,75.0,0.0,75.0,,,,,,,50.0,0,6.666666666666667
4690,40.0,6.25,4,8.88888888888889,75.0,50.0,100.0,25.0,75.0,75.0,50.0,75.0,75.0,50.0,,50,13.333333333333334
4691,100.0,18.75,16,35.55555555555556,100.0,100.0,0.0,100.0,100.0,100.0,75.0,50.0,100.0,50.0,90.0,50,13.333333333333334
4692,75.0,12.5,2,4.444444444444445,75.0,25.0,0.0,75.0,,,,,,,90.0,0,6.666666666666667
4693,40.0,12.5,0,0.0,50.0,0.0,0.0,0.0,87.5,75.0,0.0,75.0,75.0,50.0,100.0,0,3.3333333333333335
4694,0.0,0.0,2,4.444444444444445,50.0,50.0,50.0,,,,,,,,80.0,0,0.0
4695,75.0,12.5,20,44.44444444444444,50.0,0.0,0.0,0.0,,,,,,,60.0,0,0.0
4696,0.0,6.25,8,17.77777777777778,0.0,0.0,0.0,25.0,,,,,,,,50,3.3333333333333335
4697,100.0,18.75,0,0.0,75.0,75.0,100.0,75.0,87.5,100.0,100.0,100.0,100.0,75.0,50.0,0,0.0
4698,75.0,56.25,1,2.2222222222222223,75.0,75.0,0.0,75.0,,,,,,,,50,6.666666666666667
4699,0.0,6.25,0,0.0,75.0,25.0,100.0,25.0,,,,,,,30.0,0,10.0
4700,100.0,0.0,6,13.333333333333334,100.0,75.0,0.0,75.0,,,,,,,100.0,0,3.3333333333333335
4701,100.0,6.25,3,6.666666666666667,25.0,25.0,0.0,0.0,,,,,,,30.0,0,0.0
4702,100.0,25.0,1,2.2222222222222223,100.0,50.0,0.0,75.0,,,,,,,,100,6.666666666666667
4703,0.0,0.0,7,15.555555555555555,25.0,25.0,0.0,75.0,,,,,,,60.0,0,0.0
4704,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,0,0.0
4705,100.0,43.75,9,20.0,75.0,75.0,,75.0,,,,,,,,0,16.666666666666664
4706,100.0,12.5,4,8.88888888888889,75.0,25.0,0.0,75.0,,,,,,,90.0,0,16.666666666666664
4707,100.0,6.25,4,8.88888888888889,75.0,50.0,100.0,25.0,,,,,,,70.0,0,3.3333333333333335
4708,0.0,0.0,3,6.666666666666667,0.0,0.0,0.0,0.0,,,,,,,100.0,0,0.0
4709,40.0,0.0,7,15.555555555555555,50.0,25.0,0.0,25.0,62.5,25.0,50.0,75.0,50.0,50.0,60.0,0,10.0
4710,100.0,25.0,4,8.88888888888889,25.0,50.0,100.0,25.0,,,,,,,80.0,50,10.0
4711,100.0,12.5,2,4.444444444444445,75.0,25.0,0.0,50.0,,,,,,,60.0,0,0.0
4712,75.0,0.0,4,8.88888888888889,25.0,0.0,0.0,25.0,,,,,,,90.0,0,0.0
4713,100.0,18.75,4,8.88888888888889,25.0,0.0,0.0,25.0,,,,,,,80.0,0,16.666666666666664
4714,0.0,0.0,0,0.0,50.0,75.0,50.0,,,,,,,,80.0,0,16.666666666666664
4715,100.0,25.0,12,26.666666666666668,100.0,75.0,100.0,75.0,,,,,,,70.0,0,13.333333333333334
4716,40.0,0.0,4,8.88888888888889,50.0,25.0,0.0,25.0,,,,,,,70.0,0,3.3333333333333335
4717,100.0,56.25,11,24.444444444444443,100.0,75.0,0.0,75.0,75.0,75.0,50.0,75.0,75.0,50.0,0.0,50,6.666666666666667
4718,40.0,0.0,3,6.666666666666667,25.0,25.0,50.0,25.0,,,,,,,70.0,0,0.0
4719,100.0,12.5,0,0.0,75.0,0.0,0.0,0.0,,,,,,,70.0,0,6.666666666666667
4720,100.0,12.5,13,28.888888888888886,100.0,75.0,0.0,25.0,87.5,100.0,75.0,75.0,50.0,100.0,80.0,0,20.0
4721,75.0,0.0,7,15.555555555555555,100.0,50.0,0.0,25.0,75.0,75.0,25.0,50.0,50.0,50.0,80.0,0,0.0
4722,0.0,0.0,2,4.444444444444445,25.0,0.0,0.0,,,,,,,,90.0,0,0.0
4723,,0.0,3,6.666666666666667,25.0,0.0,0.0,25.0,,,,,,,60.0,0,0.0
4724,75.0,0.0,2,4.444444444444445,100.0,75.0,100.0,50.0,,,,,,,80.0,0,10.0
4725,40.0,0.0,1,2.2222222222222223,50.0,0.0,0.0,25.0,50.0,0.0,0.0,75.0,0.0,0.0,10.0,0,0.0
4726,100.0,12.5,2,4.444444444444445,100.0,25.0,0.0,0.0,,,,,,,80.0,0,3.3333333333333335
4727,40.0,0.0,4,8.88888888888889,75.0,25.0,0.0,0.0,,,,,,,70.0,0,16.666666666666664
4728,100.0,25.0,7,15.555555555555555,75.0,0.0,0.0,0.0,,,,,,,100.0,0,6.666666666666667
4729,75.0,0.0,2,4.444444444444445,50.0,75.0,50.0,75.0,62.5,50.0,50.0,50.0,50.0,50.0,50.0,0,6.666666666666667
4730,40.0,6.25,1,2.2222222222222223,50.0,50.0,50.0,25.0,,,,,,,,0,3.3333333333333335
4731,75.0,6.25,5,11.11111111111111,75.0,25.0,100.0,0.0,37.5,50.0,50.0,50.0,25.0,0.0,50.0,0,0.0
4732,0.0,0.0,4,8.88888888888889,0.0,0.0,0.0,0.0,,,,,,,80.0,0,6.666666666666667
4733,0.0,0.0,9,20.0,0.0,0.0,0.0,0.0,,,,,,,,0,0.0
4734,0.0,0.0,8,17.77777777777778,50.0,0.0,0.0,,,,,,,,90.0,0,0.0
4735,0.0,0.0,2,4.444444444444445,25.0,0.0,0.0,,,,,,,,80.0,0,0.0
4736,40.0,0.0,3,6.666666666666667,50.0,25.0,0.0,25.0,,,,,,,,0,3.3333333333333335
4737,100.0,12.5,6,13.333333333333334,100.0,25.0,50.0,75.0,100.0,100.0,100.0,100.0,75.0,50.0,90.0,50,10.0
4738,100.0,87.5,8,17.77777777777778,75.0,50.0,100.0,75.0,75.0,100.0,100.0,50.0,75.0,50.0,70.0,100,6.666666666666667
4739,75.0,0.0,12,26.666666666666668,75.0,75.0,100.0,75.0,,,,,,,70.0,0,10.0
4740,40.0,12.5,13,28.888888888888886,50.0,50.0,0.0,0.0,,,,,,,,0,6.666666666666667
4741,,0.0,0,0.0,25.0,25.0,50.0,,,,,,,,70.0,0,0.0
4742,100.0,0.0,0,0.0,75.0,50.0,50.0,50.0,,,,,,,80.0,0,0.0
4743,40.0,0.0,1,2.2222222222222223,50.0,50.0,0.0,25.0,,,,,,,70.0,0,10.0
4744,40.0,12.5,3,6.666666666666667,25.0,25.0,0.0,0.0,,,,,,,70.0,50,0.0
4745,40.0,0.0,1,2.2222222222222223,50.0,50.0,0.0,25.0,,,,,,,90.0,0,3.3333333333333335
4746,0.0,0.0,0,0.0,50.0,25.0,0.0,,,,,,,,,0,0.0
4747,,0.0,6,13.333333333333334,50.0,25.0,0.0,,,,,,,,70.0,0,0.0
4748,0.0,0.0,0,0.0,25.0,0.0,,25.0,,,,,,,,0,0.0
4749,100.0,0.0,1,2.2222222222222223,75.0,25.0,0.0,25.0,,,,,,,70.0,0,0.0
4750,40.0,6.25,4,8.88888888888889,75.0,100.0,100.0,75.0,,,,,,,,0,6.666666666666667
4751,,37.5,5,11.11111111111111,50.0,50.0,0.0,50.0,,,,,,,,50,13.333333333333334
4752,100.0,31.25,14,31.11111111111111,100.0,25.0,100.0,75.0,,,,,,,,50,20.0
4753,75.0,0.0,10,22.22222222222222,75.0,0.0,0.0,0.0,,,,,,,,0,0.0
4754,100.0,12.5,2,4.444444444444445,0.0,0.0,100.0,75.0,,,,,,,70.0,0,3.3333333333333335
4755,100.0,18.75,2,4.444444444444445,75.0,75.0,0.0,75.0,,,,,,,80.0,0,13.333333333333334
4756,0.0,0.0,5,11.11111111111111,50.0,50.0,0.0,50.0,,,,,,,80.0,0,10.0
4757,100.0,12.5,11,24.444444444444443,100.0,75.0,100.0,0.0,62.5,50.0,25.0,75.0,25.0,50.0,90.0,0,20.0
4758,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,40.0,0,0.0
4759,,0.0,0,0.0,,,,,,,,,,,,0,0.0
4760,,0.0,4,8.88888888888889,100.0,100.0,100.0,100.0,,,,,,,30.0,0,0.0
4761,40.0,0.0,7,15.555555555555555,75.0,25.0,0.0,0.0,37.5,75.0,25.0,50.0,25.0,50.0,100.0,0,16.666666666666664
4762,0.0,0.0,0,0.0,25.0,25.0,0.0,,,,,,,,80.0,0,3.3333333333333335
4763,,0.0,1,2.2222222222222223,0.0,0.0,0.0,25.0,,,,,,,50.0,0,0.0
4764,75.0,25.0,1,2.2222222222222223,100.0,75.0,0.0,100.0,100.0,50.0,100.0,75.0,100.0,50.0,,50,6.666666666666667
4765,100.0,12.5,5,11.11111111111111,100.0,50.0,0.0,50.0,,,,,,,80.0,0,6.666666666666667
4766,75.0,18.75,6,13.333333333333334,25.0,75.0,50.0,25.0,,,,,,,80.0,50,13.333333333333334
4767,0.0,0.0,3,6.666666666666667,0.0,0.0,0.0,0.0,,,,,,,80.0,0,0.0
4768,75.0,18.75,3,6.666666666666667,75.0,25.0,0.0,50.0,,,,,,,70.0,50,6.666666666666667
4769,0.0,0.0,2,4.444444444444445,50.0,75.0,0.0,,,,,,,,90.0,0,0.0
4770,0.0,0.0,0,0.0,25.0,0.0,50.0,,,,,,,,80.0,0,0.0
4771,100.0,31.25,5,11.11111111111111,50.0,0.0,50.0,0.0,,,,,,,90.0,100,3.3333333333333335
4772,100.0,0.0,4,8.88888888888889,50.0,50.0,100.0,50.0,,,,,,,80.0,0,3.3333333333333335
4773,100.0,12.5,16,35.55555555555556,100.0,25.0,0.0,50.0,,,,,,,50.0,0,16.666666666666664
4774,40.0,0.0,5,11.11111111111111,75.0,0.0,0.0,0.0,,,,,,,60.0,0,10.0
4775,0.0,0.0,0,0.0,75.0,25.0,0.0,,,,,,,,90.0,0,0.0
4776,75.0,0.0,0,0.0,75.0,75.0,0.0,75.0,,,,,,,80.0,0,6.666666666666667
4777,100.0,18.75,11,24.444444444444443,100.0,50.0,100.0,75.0,,,,,,,70.0,0,10.0
4778,75.0,0.0,1,2.2222222222222223,50.0,25.0,0.0,25.0,50.0,50.0,50.0,50.0,50.0,50.0,100.0,0,0.0
4779,100.0,43.75,7,15.555555555555555,100.0,50.0,0.0,50.0,87.5,75.0,50.0,100.0,50.0,50.0,,50,16.666666666666664
4780,100.0,25.0,8,17.77777777777778,75.0,75.0,100.0,75.0,,,,,,,0.0,50,0.0
4781,100.0,6.25,6,13.333333333333334,100.0,100.0,100.0,75.0,75.0,75.0,75.0,75.0,50.0,0.0,50.0,0,6.666666666666667
4782,100.0,56.25,9,20.0,50.0,75.0,100.0,50.0,,,,,,,100.0,50,0.0
4783,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,70.0,0,0.0
4784,40.0,0.0,0,0.0,50.0,0.0,50.0,0.0,,,,,,,80.0,0,0.0
4785,100.0,37.5,3,6.666666666666667,25.0,25.0,100.0,25.0,50.0,50.0,,,,,30.0,50,3.3333333333333335
4786,100.0,43.75,1,2.2222222222222223,100.0,75.0,0.0,75.0,,,,,,,80.0,0,6.666666666666667
4787,100.0,25.0,5,11.11111111111111,50.0,50.0,100.0,50.0,75.0,100.0,50.0,0.0,0.0,0.0,80.0,0,6.666666666666667
4788,75.0,18.75,4,8.88888888888889,100.0,75.0,100.0,75.0,,,,,,,90.0,50,0.0
4789,40.0,37.5,4,8.88888888888889,75.0,75.0,0.0,75.0,,,,,,,40.0,100,10.0
4790,100.0,0.0,3,6.666666666666667,75.0,75.0,0.0,75.0,,,,,,,90.0,0,6.666666666666667
4791,0.0,0.0,0,0.0,50.0,50.0,0.0,50.0,,,,,,,,0,0.0
4792,75.0,6.25,4,8.88888888888889,75.0,75.0,50.0,50.0,62.5,75.0,50.0,75.0,75.0,50.0,80.0,0,10.0
4793,40.0,0.0,4,8.88888888888889,75.0,25.0,0.0,,,,,,,,70.0,0,0.0
4794,100.0,6.25,3,6.666666666666667,75.0,25.0,0.0,50.0,,,,,,,,0,6.666666666666667
4795,100.0,18.75,2,4.444444444444445,50.0,50.0,0.0,25.0,,,,,,,60.0,50,3.3333333333333335
4796,75.0,0.0,7,15.555555555555555,75.0,25.0,50.0,,,,,,,,80.0,0,16.666666666666664
4797,100.0,0.0,9,20.0,75.0,25.0,0.0,75.0,,,,,,,80.0,0,16.666666666666664
4798,100.0,31.25,5,11.11111111111111,75.0,75.0,50.0,25.0,,,,,,,,50,10.0
4799,75.0,12.5,4,8.88888888888889,25.0,0.0,0.0,0.0,,,,,,,90.0,50,0.0
4800,0.0,0.0,3,6.666666666666667,0.0,0.0,0.0,0.0,,,,,,,70.0,0,0.0
4801,,12.5,3,6.666666666666667,100.0,75.0,50.0,75.0,,,,,,,50.0,0,6.666666666666667
4802,0.0,0.0,4,8.88888888888889,0.0,0.0,0.0,0.0,,,,,,,40.0,0,0.0
4803,75.0,0.0,5,11.11111111111111,75.0,50.0,0.0,0.0,,,,,,,70.0,0,6.666666666666667
4804,75.0,12.5,2,4.444444444444445,50.0,50.0,100.0,75.0,50.0,75.0,50.0,50.0,50.0,25.0,50.0,0,6.666666666666667
4805,100.0,18.75,3,6.666666666666667,75.0,50.0,0.0,75.0,100.0,75.0,75.0,75.0,50.0,50.0,,50,3.3333333333333335
4806,75.0,12.5,3,6.666666666666667,75.0,75.0,50.0,0.0,,,,,,,70.0,50,0.0
4807,100.0,25.0,9,20.0,75.0,0.0,0.0,50.0,87.5,100.0,50.0,75.0,50.0,50.0,70.0,50,26.666666666666668
4808,100.0,6.25,0,0.0,75.0,75.0,0.0,75.0,,,,,,,,50,0.0
4809,0.0,0.0,0,0.0,25.0,50.0,,,,,,,,,,0,0.0
4810,40.0,12.5,6,13.333333333333334,50.0,25.0,0.0,0.0,12.5,25.0,0.0,75.0,0.0,0.0,60.0,0,10.0
4811,100.0,50.0,7,15.555555555555555,75.0,75.0,0.0,75.0,,,,,,,60.0,100,13.333333333333334
4812,75.0,18.75,6,13.333333333333334,75.0,25.0,0.0,25.0,,,,,,,,50,10.0
4813,0.0,0.0,0,0.0,50.0,0.0,0.0,,,,,,,,90.0,0,0.0
4814,100.0,18.75,2,4.444444444444445,100.0,75.0,0.0,75.0,,,,,,,80.0,0,6.666666666666667
4815,100.0,6.25,4,8.88888888888889,100.0,75.0,0.0,75.0,,,,,,,80.0,0,13.333333333333334
4816,100.0,12.5,1,2.2222222222222223,100.0,75.0,0.0,25.0,,,,,,,100.0,0,0.0
4817,40.0,6.25,3,6.666666666666667,75.0,75.0,0.0,75.0,75.0,75.0,75.0,50.0,75.0,50.0,90.0,0,3.3333333333333335
4818,100.0,0.0,7,15.555555555555555,100.0,75.0,100.0,75.0,,,,,,,80.0,0,10.0
4819,100.0,12.5,2,4.444444444444445,75.0,75.0,50.0,75.0,,,,,,,50.0,0,13.333333333333334
4820,100.0,12.5,3,6.666666666666667,75.0,75.0,100.0,75.0,,,,,,,80.0,0,6.666666666666667
4821,75.0,6.25,4,8.88888888888889,25.0,25.0,0.0,25.0,,,,,,,80.0,0,3.3333333333333335
4822,100.0,25.0,10,22.22222222222222,100.0,50.0,100.0,25.0,62.5,50.0,75.0,100.0,75.0,50.0,50.0,50,13.333333333333334
4823,100.0,0.0,8,17.77777777777778,25.0,0.0,0.0,0.0,,,,,,,80.0,0,0.0
4824,100.0,37.5,7,15.555555555555555,75.0,75.0,0.0,50.0,50.0,100.0,0.0,75.0,75.0,75.0,,100,6.666666666666667
4825,100.0,43.75,7,15.555555555555555,25.0,25.0,50.0,50.0,75.0,75.0,0.0,50.0,25.0,0.0,70.0,50,3.3333333333333335
4826,40.0,6.25,3,6.666666666666667,50.0,0.0,100.0,0.0,,,,,,,50.0,0,3.3333333333333335
4827,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,80.0,0,0.0
4828,75.0,18.75,1,2.2222222222222223,75.0,25.0,0.0,25.0,25.0,0.0,0.0,50.0,0.0,0.0,,0,3.3333333333333335
4829,75.0,0.0,4,8.88888888888889,50.0,50.0,100.0,50.0,,,,,,,0.0,0,0.0
4830,,0.0,14,31.11111111111111,50.0,25.0,50.0,,,,,,,,,0,10.0
4831,100.0,6.25,9,20.0,75.0,50.0,0.0,25.0,,,,,,,60.0,0,10.0
4832,100.0,18.75,1,2.2222222222222223,75.0,25.0,50.0,0.0,,,,,,,70.0,0,3.3333333333333335
4833,0.0,0.0,0,0.0,50.0,0.0,0.0,,,,,,,,60.0,0,0.0
4834,100.0,0.0,5,11.11111111111111,75.0,50.0,50.0,0.0,,,,,,,,0,10.0
4835,0.0,0.0,1,2.2222222222222223,50.0,75.0,,,,,,,,,80.0,0,0.0
4836,40.0,0.0,4,8.88888888888889,50.0,25.0,0.0,25.0,,,,,,,80.0,0,0.0
4837,100.0,0.0,8,17.77777777777778,75.0,50.0,0.0,25.0,,,,,,,70.0,0,16.666666666666664
4838,100.0,12.5,2,4.444444444444445,75.0,50.0,50.0,25.0,62.5,75.0,75.0,100.0,75.0,50.0,70.0,0,6.666666666666667
4839,100.0,37.5,3,6.666666666666667,100.0,75.0,0.0,75.0,100.0,100.0,100.0,75.0,75.0,75.0,100.0,50,6.666666666666667
4840,40.0,0.0,1,2.2222222222222223,25.0,0.0,0.0,0.0,,,,,,,50.0,0,0.0
4841,0.0,0.0,1,2.2222222222222223,25.0,0.0,50.0,,,,,,,,80.0,0,0.0
4842,100.0,31.25,12,26.666666666666668,100.0,100.0,0.0,100.0,87.5,75.0,75.0,75.0,100.0,75.0,100.0,0,33.33333333333333
4843,100.0,12.5,2,4.444444444444445,100.0,0.0,100.0,100.0,50.0,,,,,,40.0,0,3.3333333333333335
4844,100.0,43.75,8,17.77777777777778,75.0,25.0,0.0,50.0,,,,,,,50.0,100,10.0
4845,100.0,43.75,5,11.11111111111111,75.0,75.0,0.0,75.0,,,,,,,60.0,50,3.3333333333333335
4846,0.0,0.0,2,4.444444444444445,25.0,0.0,0.0,,,,,,,,80.0,0,0.0
4847,100.0,6.25,5,11.11111111111111,100.0,0.0,0.0,0.0,,,,,,,80.0,0,0.0
4848,40.0,6.25,0,0.0,50.0,25.0,0.0,0.0,,,,,,,100.0,0,3.3333333333333335
4849,100.0,43.75,4,8.88888888888889,100.0,75.0,0.0,75.0,100.0,100.0,75.0,75.0,100.0,50.0,90.0,0,10.0
4850,,0.0,2,4.444444444444445,100.0,100.0,0.0,100.0,,,,,,,100.0,0,6.666666666666667
4851,100.0,12.5,5,11.11111111111111,75.0,50.0,100.0,0.0,12.5,25.0,0.0,0.0,0.0,0.0,40.0,0,13.333333333333334
4852,100.0,25.0,4,8.88888888888889,75.0,0.0,50.0,75.0,,,,,,,90.0,50,16.666666666666664
4853,100.0,12.5,1,2.2222222222222223,75.0,50.0,0.0,25.0,87.5,75.0,0.0,0.0,50.0,0.0,50.0,0,0.0
4854,75.0,6.25,13,28.888888888888886,75.0,50.0,100.0,50.0,75.0,75.0,50.0,75.0,50.0,75.0,,50,30.0
4855,100.0,31.25,8,17.77777777777778,100.0,50.0,0.0,25.0,100.0,100.0,75.0,100.0,75.0,50.0,70.0,50,13.333333333333334
4856,0.0,0.0,0,0.0,50.0,50.0,0.0,25.0,,,,,,,40.0,0,0.0
4857,40.0,12.5,2,4.444444444444445,50.0,0.0,0.0,0.0,,,,,,,100.0,50,0.0
4858,100.0,0.0,5,11.11111111111111,75.0,0.0,0.0,0.0,,,,,,,40.0,0,10.0
4859,100.0,12.5,4,8.88888888888889,75.0,50.0,0.0,50.0,87.5,100.0,50.0,50.0,75.0,,60.0,0,0.0
4860,100.0,0.0,2,4.444444444444445,75.0,50.0,0.0,75.0,,,,,,,60.0,0,13.333333333333334
4861,40.0,0.0,0,0.0,25.0,25.0,100.0,25.0,,,,,,,80.0,0,3.3333333333333335
4862,100.0,18.75,10,22.22222222222222,100.0,75.0,0.0,75.0,,,,,,,100.0,0,3.3333333333333335
4863,40.0,50.0,11,24.444444444444443,25.0,0.0,50.0,50.0,,,,,,,20.0,50,3.3333333333333335
4864,0.0,0.0,0,0.0,0.0,0.0,100.0,,,,,,,,,0,0.0
4865,100.0,6.25,0,0.0,100.0,50.0,50.0,75.0,,,,,,,100.0,0,10.0
4866,100.0,12.5,2,4.444444444444445,100.0,75.0,0.0,100.0,75.0,50.0,75.0,75.0,100.0,25.0,90.0,0,0.0
4867,0.0,0.0,2,4.444444444444445,25.0,25.0,0.0,,,,,,,,60.0,0,0.0
4868,40.0,0.0,0,0.0,75.0,75.0,0.0,,62.5,50.0,75.0,0.0,75.0,50.0,90.0,0,0.0
4869,,0.0,0,0.0,50.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,100.0,0,3.3333333333333335
4870,100.0,25.0,0,0.0,75.0,25.0,0.0,25.0,,,,,,,90.0,50,3.3333333333333335
4871,100.0,12.5,5,11.11111111111111,75.0,0.0,0.0,25.0,,,,,,,90.0,0,10.0
4872,0.0,0.0,5,11.11111111111111,25.0,0.0,100.0,,,,,,,,,0,0.0
4873,75.0,6.25,1,2.2222222222222223,75.0,25.0,50.0,25.0,,,,,,,70.0,0,6.666666666666667
4874,100.0,0.0,2,4.444444444444445,75.0,25.0,0.0,0.0,,,,,,,90.0,0,0.0
4875,75.0,31.25,11,24.444444444444443,50.0,25.0,0.0,0.0,62.5,100.0,25.0,50.0,0.0,0.0,100.0,0,13.333333333333334
4876,100.0,0.0,6,13.333333333333334,75.0,25.0,100.0,25.0,,,,,,,70.0,0,13.333333333333334
4877,100.0,6.25,2,4.444444444444445,75.0,25.0,0.0,25.0,,,,,,,70.0,0,13.333333333333334
4878,40.0,0.0,1,2.2222222222222223,100.0,25.0,0.0,50.0,,,,,,,70.0,0,6.666666666666667
4879,,0.0,2,4.444444444444445,40.0,25.0,50.0,,,,,,,,80.0,0,0.0
4880,100.0,12.5,5,11.11111111111111,100.0,50.0,0.0,75.0,,,,,,,30.0,0,6.666666666666667
4881,75.0,0.0,3,6.666666666666667,40.0,50.0,50.0,50.0,,,,,,,70.0,0,36.666666666666664
4882,0.0,0.0,0,0.0,50.0,0.0,0.0,0.0,,,,,,,50.0,0,0.0
4883,0.0,0.0,5,11.11111111111111,25.0,0.0,0.0,,,,,,,,90.0,0,0.0
4884,40.0,0.0,2,4.444444444444445,75.0,75.0,100.0,75.0,,,,,,,40.0,0,0.0
4885,75.0,6.25,3,6.666666666666667,75.0,75.0,0.0,25.0,,,,,,,90.0,0,6.666666666666667
4886,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,60.0,0,0.0
4887,0.0,0.0,2,4.444444444444445,25.0,0.0,0.0,,,,,,,,80.0,0,0.0
4888,0.0,0.0,7,15.555555555555555,0.0,25.0,0.0,,,,,,,,80.0,0,0.0
4889,100.0,75.0,0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,50,10.0
4890,100.0,0.0,6,13.333333333333334,75.0,25.0,50.0,25.0,,,,,,,80.0,0,16.666666666666664
4891,75.0,50.0,10,22.22222222222222,75.0,75.0,0.0,75.0,,,,,,,,50,6.666666666666667
4892,40.0,0.0,1,2.2222222222222223,50.0,50.0,0.0,0.0,,,,,,,90.0,0,13.333333333333334
4893,100.0,6.25,5,11.11111111111111,100.0,75.0,0.0,50.0,,,,,,,80.0,0,10.0
4894,100.0,18.75,7,15.555555555555555,25.0,25.0,0.0,0.0,,,,,,,70.0,0,3.3333333333333335
4895,100.0,0.0,1,2.2222222222222223,75.0,50.0,,50.0,62.5,50.0,75.0,75.0,75.0,50.0,80.0,0,20.0
