RespondentID,AI_Adoption,AI_WorkflowCoverage_Current,AI_ToolBreadth_Absolute,AI_ToolBreadth_Relative,AI_Attitude,AI_Trust,AI_ExpectedBenefits_Efficiency,AI_ExpectedBenefits_Learning,AI_ExpectedBenefits_Quality,AI_ExpectedBenefits_Collab,AI_UseForLearning
12463,0.0,0.0,0,0.0,,,,,,,0
12464,30.0,0.0,0,0.0,75.0,50.0,,,,,0
12465,100.0,37.5,2,10.0,75.0,25.0,50.0,0.0,100.0,0.0,0
12466,100.0,37.5,1,5.0,40.0,25.0,0.0,0.0,100.0,0.0,0
12467,0.0,0.0,1,5.0,,,,,,,0
12468,0.0,0.0,0,0.0,,,,,,,0
12469,30.0,0.0,1,5.0,50.0,25.0,,,,,0
12470,100.0,25.0,2,10.0,75.0,50.0,50.0,0.0,0.0,0.0,0
12471,30.0,0.0,1,5.0,50.0,50.0,,,,,0
12472,0.0,0.0,0,0.0,,,,,,,0
12473,0.0,0.0,0,0.0,,,,,,,0
12474,30.0,0.0,0,0.0,50.0,50.0,,,,,0
12475,100.0,25.0,1,5.0,75.0,75.0,100.0,100.0,0.0,0.0,100
12476,100.0,100.0,2,10.0,100.0,75.0,100.0,100.0,0.0,0.0,100
12477,0.0,0.0,0,0.0,,,,,,,0
12478,30.0,0.0,0,0.0,50.0,25.0,,,,,0
12479,30.0,0.0,3,15.0,50.0,75.0,,,,,0
12480,100.0,12.5,2,10.0,50.0,25.0,50.0,0.0,0.0,0.0,0
12481,30.0,0.0,3,15.0,50.0,75.0,,,,,0
12482,100.0,12.5,5,25.0,75.0,50.0,50.0,100.0,0.0,100.0,0
12483,100.0,12.5,1,5.0,75.0,25.0,0.0,0.0,0.0,0.0,0
12484,0.0,0.0,1,5.0,,,,,,,0
12485,100.0,25.0,2,10.0,75.0,25.0,50.0,0.0,0.0,0.0,0
12486,30.0,0.0,0,0.0,50.0,0.0,,,,,0
12487,100.0,25.0,2,10.0,75.0,75.0,50.0,100.0,0.0,0.0,0
12488,0.0,0.0,0,0.0,,,,,,,0
12489,0.0,0.0,2,10.0,,,,,,,0
12490,30.0,0.0,2,10.0,75.0,50.0,,,,,0
12491,0.0,0.0,0,0.0,,,,,,,0
12492,100.0,100.0,4,20.0,75.0,75.0,100.0,0.0,100.0,100.0,100
12493,0.0,0.0,0,0.0,,,,,,,0
12494,100.0,25.0,1,5.0,75.0,50.0,0.0,100.0,0.0,0.0,0
12495,0.0,0.0,0,0.0,,,,,,,0
12496,30.0,0.0,2,10.0,75.0,50.0,,,,,0
12497,30.0,0.0,0,0.0,25.0,50.0,,,,,0
12498,100.0,25.0,1,5.0,100.0,25.0,50.0,100.0,0.0,0.0,100
12499,100.0,50.0,4,20.0,75.0,75.0,100.0,100.0,0.0,0.0,100
12500,30.0,0.0,2,10.0,,50.0,,,,,0
12501,100.0,25.0,1,5.0,50.0,25.0,,,,,0
12502,100.0,25.0,3,15.0,75.0,75.0,50.0,0.0,100.0,100.0,0
12503,100.0,37.5,0,0.0,100.0,25.0,0.0,0.0,0.0,100.0,100
12504,100.0,50.0,4,20.0,100.0,50.0,100.0,100.0,0.0,0.0,0
12505,30.0,0.0,0,0.0,50.0,75.0,,,,,0
12506,30.0,0.0,0,0.0,75.0,50.0,,,,,0
12507,100.0,50.0,3,15.0,100.0,75.0,100.0,100.0,0.0,0.0,100
12508,30.0,0.0,1,5.0,40.0,25.0,,,,,0
12509,100.0,37.5,2,10.0,100.0,50.0,100.0,0.0,100.0,0.0,0
12510,30.0,0.0,0,0.0,75.0,75.0,,,,,0
12511,0.0,0.0,0,0.0,,,,,,,0
12512,30.0,0.0,2,10.0,50.0,50.0,,,,,0
12513,100.0,50.0,2,10.0,75.0,75.0,100.0,100.0,100.0,0.0,0
12514,30.0,0.0,1,5.0,75.0,50.0,,,,,0
12515,0.0,0.0,0,0.0,,,,,,,0
12516,0.0,0.0,0,0.0,,,,,,,0
12517,100.0,25.0,3,15.0,75.0,50.0,50.0,0.0,0.0,0.0,0
12518,100.0,37.5,1,5.0,75.0,25.0,100.0,100.0,0.0,0.0,100
12519,100.0,0.0,1,5.0,40.0,25.0,100.0,100.0,100.0,0.0,0
12520,100.0,25.0,2,10.0,75.0,75.0,50.0,100.0,0.0,0.0,0
12521,100.0,37.5,1,5.0,75.0,75.0,50.0,100.0,0.0,100.0,100
12522,0.0,0.0,0,0.0,,,,,,,0
12523,0.0,0.0,0,0.0,,,,,,,0
12524,100.0,50.0,3,15.0,100.0,75.0,100.0,100.0,0.0,0.0,0
12525,0.0,0.0,0,0.0,,,,,,,0
12526,100.0,37.5,1,5.0,75.0,25.0,100.0,100.0,0.0,0.0,100
12527,100.0,12.5,2,10.0,100.0,75.0,50.0,100.0,0.0,0.0,0
12528,30.0,0.0,0,0.0,50.0,25.0,,,,,0
12529,0.0,0.0,0,0.0,,,,,,,0
12530,100.0,25.0,1,5.0,40.0,50.0,0.0,100.0,0.0,0.0,0
12531,100.0,12.5,1,5.0,100.0,75.0,50.0,0.0,0.0,0.0,0
12532,30.0,0.0,1,5.0,75.0,25.0,,,,,0
12533,100.0,37.5,1,5.0,100.0,75.0,100.0,100.0,0.0,100.0,100
12534,100.0,0.0,3,15.0,75.0,75.0,100.0,100.0,100.0,100.0,0
12535,100.0,37.5,1,5.0,100.0,25.0,100.0,100.0,0.0,0.0,0
12536,100.0,50.0,1,5.0,100.0,25.0,100.0,100.0,0.0,0.0,100
12537,100.0,0.0,1,5.0,25.0,25.0,50.0,100.0,0.0,0.0,0
12538,100.0,0.0,2,10.0,75.0,50.0,50.0,0.0,0.0,0.0,0
12539,100.0,12.5,1,5.0,75.0,0.0,50.0,100.0,0.0,0.0,0
12540,100.0,75.0,3,15.0,75.0,75.0,100.0,100.0,0.0,0.0,100
12541,30.0,0.0,1,5.0,75.0,100.0,,,,,0
12542,100.0,12.5,2,10.0,75.0,25.0,0.0,100.0,0.0,0.0,0
12543,30.0,0.0,0,0.0,75.0,50.0,,,,,0
12544,30.0,0.0,1,5.0,75.0,75.0,,,,,0
12545,0.0,0.0,0,0.0,,,,,,,0
12546,100.0,37.5,2,10.0,75.0,25.0,50.0,0.0,0.0,0.0,0
12547,100.0,50.0,1,5.0,75.0,75.0,50.0,0.0,0.0,0.0,100
12548,100.0,12.5,1,5.0,75.0,75.0,50.0,100.0,0.0,0.0,0
12549,30.0,0.0,2,10.0,75.0,50.0,,,,,0
12550,0.0,0.0,1,5.0,,,,,,,0
12551,100.0,12.5,2,10.0,50.0,50.0,50.0,0.0,0.0,0.0,0
12552,0.0,0.0,1,5.0,,,,,,,0
12553,100.0,0.0,3,15.0,50.0,25.0,100.0,0.0,100.0,0.0,0
12554,0.0,0.0,1,5.0,,,,,,,0
12555,100.0,0.0,0,0.0,,,,,,,0
12556,100.0,25.0,4,20.0,75.0,25.0,50.0,100.0,0.0,0.0,100
12557,0.0,0.0,0,0.0,,,,,,,0
12558,30.0,0.0,0,0.0,50.0,50.0,,,,,0
12559,100.0,50.0,2,10.0,100.0,75.0,100.0,100.0,100.0,0.0,100
12560,30.0,0.0,0,0.0,50.0,25.0,,,,,0
12561,0.0,0.0,1,5.0,,,,,,,0
12562,30.0,0.0,0,0.0,75.0,75.0,,,,,0
12563,30.0,0.0,1,5.0,75.0,50.0,,,,,0
12564,30.0,0.0,1,5.0,75.0,50.0,,,,,0
12565,30.0,0.0,1,5.0,75.0,50.0,,,,,0
12566,100.0,12.5,2,10.0,100.0,50.0,0.0,0.0,100.0,0.0,0
12567,100.0,12.5,3,15.0,75.0,25.0,100.0,0.0,100.0,0.0,0
12568,100.0,25.0,2,10.0,100.0,75.0,100.0,100.0,0.0,0.0,100
12569,30.0,0.0,0,0.0,75.0,50.0,,,,,0
12570,100.0,25.0,1,5.0,75.0,75.0,50.0,100.0,100.0,0.0,0
12571,100.0,37.5,1,5.0,75.0,75.0,100.0,100.0,100.0,0.0,0
12572,100.0,75.0,3,15.0,100.0,100.0,100.0,100.0,0.0,0.0,100
12573,0.0,0.0,2,10.0,,,,,,,0
12574,30.0,0.0,1,5.0,100.0,75.0,,,,,0
12575,30.0,0.0,2,10.0,100.0,50.0,,,,,0
12576,0.0,0.0,0,0.0,,,,,,,0
12577,,0.0,0,0.0,,,,,,,0
12578,100.0,50.0,2,10.0,100.0,0.0,0.0,0.0,100.0,100.0,0
12579,100.0,25.0,2,10.0,75.0,75.0,100.0,0.0,0.0,0.0,0
12580,100.0,37.5,2,10.0,75.0,50.0,50.0,100.0,100.0,0.0,100
12581,100.0,25.0,2,10.0,100.0,75.0,100.0,0.0,0.0,0.0,0
12582,0.0,0.0,0,0.0,,,,,,,0
12583,30.0,0.0,1,5.0,40.0,50.0,,,,,0
12584,30.0,0.0,1,5.0,75.0,50.0,,,,,0
12585,100.0,62.5,2,10.0,100.0,50.0,100.0,100.0,100.0,0.0,0
12586,0.0,0.0,0,0.0,,,,,,,0
12587,100.0,50.0,3,15.0,75.0,75.0,50.0,100.0,0.0,0.0,100
12588,0.0,0.0,0,0.0,,,,,,,0
12589,100.0,12.5,2,10.0,50.0,25.0,50.0,0.0,0.0,0.0,0
12590,,0.0,0,0.0,,,,,,,0
12591,0.0,0.0,2,10.0,,,,,,,0
12592,0.0,0.0,2,10.0,,,,,,,0
12593,30.0,0.0,0,0.0,75.0,25.0,,,,,0
12594,30.0,0.0,0,0.0,75.0,25.0,,,,,0
12595,0.0,0.0,0,0.0,,,,,,,0
12596,100.0,25.0,1,5.0,75.0,50.0,100.0,0.0,100.0,0.0,0
12597,100.0,37.5,1,5.0,75.0,75.0,100.0,100.0,100.0,0.0,100
12598,30.0,0.0,0,0.0,50.0,25.0,,,,,0
12599,100.0,37.5,2,10.0,100.0,75.0,100.0,100.0,100.0,0.0,0
12600,30.0,0.0,1,5.0,75.0,75.0,,,,,0
12601,0.0,0.0,0,0.0,,,,,,,0
12602,30.0,0.0,0,0.0,75.0,75.0,,,,,0
12603,0.0,0.0,0,0.0,,,,,,,0
12604,0.0,0.0,2,10.0,,,,,,,0
12605,30.0,0.0,0,0.0,75.0,25.0,,,,,0
12606,30.0,0.0,0,0.0,40.0,50.0,,,,,0
12607,,0.0,0,0.0,,,,,,,0
12608,100.0,12.5,3,15.0,50.0,0.0,100.0,0.0,0.0,0.0,0
12609,0.0,0.0,1,5.0,,,,,,,0
12610,30.0,0.0,2,10.0,75.0,75.0,,,,,0
12611,30.0,0.0,2,10.0,75.0,75.0,,,,,0
12612,100.0,25.0,2,10.0,75.0,75.0,100.0,100.0,0.0,0.0,0
12613,,0.0,0,0.0,,,,,,,0
12614,100.0,12.5,1,5.0,75.0,25.0,50.0,100.0,0.0,0.0,0
12615,30.0,0.0,0,0.0,40.0,50.0,,,,,0
12616,100.0,87.5,4,20.0,75.0,0.0,50.0,100.0,0.0,0.0,100
12617,100.0,37.5,2,10.0,75.0,50.0,100.0,100.0,0.0,0.0,100
12618,30.0,0.0,1,5.0,75.0,25.0,,,,,0
12619,0.0,0.0,0,0.0,,,,,,,0
12620,30.0,0.0,0,0.0,75.0,25.0,,,,,0
12621,100.0,37.5,2,10.0,75.0,25.0,100.0,100.0,0.0,0.0,100
12622,30.0,0.0,0,0.0,75.0,50.0,,,,,0
12623,0.0,0.0,1,5.0,,,,,,,0
12624,100.0,12.5,1,5.0,50.0,25.0,0.0,100.0,0.0,0.0,100
12625,100.0,50.0,3,15.0,75.0,50.0,100.0,100.0,100.0,0.0,100
12626,100.0,25.0,1,5.0,50.0,25.0,50.0,100.0,0.0,0.0,100
12627,100.0,37.5,2,10.0,75.0,75.0,100.0,0.0,0.0,0.0,0
12628,100.0,25.0,3,15.0,75.0,25.0,50.0,0.0,0.0,0.0,0
12629,100.0,25.0,2,10.0,25.0,0.0,50.0,0.0,0.0,0.0,0
12630,100.0,25.0,3,15.0,75.0,50.0,0.0,100.0,0.0,0.0,0
12631,100.0,25.0,1,5.0,100.0,25.0,50.0,100.0,0.0,0.0,0
12632,0.0,0.0,1,5.0,,,,,,,0
12633,100.0,25.0,1,5.0,75.0,25.0,50.0,0.0,0.0,0.0,0
12634,0.0,0.0,0,0.0,,,,,,,0
12635,0.0,0.0,0,0.0,,,,,,,0
12636,30.0,0.0,1,5.0,75.0,75.0,,,,,0
12637,100.0,37.5,3,15.0,75.0,50.0,50.0,100.0,0.0,0.0,0
12638,0.0,0.0,1,5.0,,,,,,,0
12639,100.0,12.5,1,5.0,75.0,75.0,50.0,100.0,100.0,0.0,0
12640,30.0,0.0,1,5.0,75.0,50.0,,,,,0
12641,0.0,0.0,1,5.0,,,,,,,0
12642,30.0,0.0,1,5.0,100.0,100.0,,,,,0
12643,100.0,62.5,0,0.0,100.0,100.0,50.0,100.0,100.0,0.0,100
12644,0.0,0.0,0,0.0,,,,,,,0
12645,0.0,0.0,1,5.0,,,,,,,0
12646,30.0,0.0,2,10.0,50.0,75.0,,,,,0
12647,30.0,0.0,0,0.0,50.0,25.0,,,,,0
12648,30.0,0.0,2,10.0,75.0,50.0,,,,,0
12649,100.0,12.5,3,15.0,50.0,50.0,50.0,0.0,0.0,0.0,0
12650,0.0,0.0,1,5.0,,,,,,,0
12651,100.0,12.5,2,10.0,25.0,25.0,0.0,0.0,100.0,0.0,0
12652,0.0,0.0,0,0.0,,,,,,,0
12653,100.0,25.0,1,5.0,75.0,0.0,0.0,100.0,0.0,0.0,0
12654,30.0,0.0,3,15.0,75.0,50.0,,,,,0
12655,30.0,0.0,0,0.0,75.0,50.0,,,,,0
12656,30.0,0.0,1,5.0,75.0,75.0,,,,,0
12657,30.0,0.0,0,0.0,100.0,50.0,,,,,0
12658,30.0,0.0,1,5.0,75.0,0.0,,,,,0
12659,100.0,12.5,0,0.0,75.0,25.0,100.0,100.0,100.0,0.0,0
12660,30.0,0.0,1,5.0,75.0,50.0,,,,,0
12661,30.0,0.0,2,10.0,50.0,75.0,,,,,0
12662,30.0,0.0,1,5.0,75.0,50.0,,,,,0
12663,0.0,0.0,0,0.0,,,,,,,0
12664,30.0,0.0,0,0.0,100.0,75.0,,,,,0
12665,100.0,75.0,4,20.0,100.0,75.0,100.0,100.0,100.0,0.0,100
12666,100.0,25.0,1,5.0,50.0,75.0,50.0,0.0,0.0,0.0,0
12667,0.0,0.0,0,0.0,,,,,,,0
12668,100.0,37.5,4,20.0,100.0,75.0,100.0,100.0,0.0,0.0,100
12669,30.0,0.0,0,0.0,75.0,100.0,,,,,0
12670,0.0,0.0,1,5.0,,,,,,,0
12671,100.0,25.0,1,5.0,75.0,75.0,100.0,100.0,100.0,100.0,0
12672,0.0,0.0,0,0.0,,,,,,,0
12673,100.0,37.5,3,15.0,100.0,75.0,100.0,100.0,100.0,0.0,100
12674,0.0,0.0,0,0.0,,,,,,,0
12675,0.0,0.0,0,0.0,,,,,,,0
12676,30.0,0.0,2,10.0,100.0,75.0,,,,,0
12677,100.0,37.5,2,10.0,75.0,50.0,50.0,100.0,0.0,0.0,0
12678,0.0,0.0,0,0.0,,,,,,,0
12679,0.0,0.0,0,0.0,,,,,,,0
12680,0.0,0.0,1,5.0,,,,,,,0
12681,100.0,0.0,1,5.0,75.0,50.0,100.0,0.0,0.0,0.0,0
12682,,0.0,0,0.0,,,,,,,0
12683,0.0,0.0,1,5.0,,,,,,,0
12684,100.0,50.0,2,10.0,100.0,50.0,100.0,100.0,100.0,0.0,0
12685,100.0,37.5,1,5.0,50.0,25.0,50.0,100.0,0.0,0.0,0
12686,100.0,25.0,2,10.0,100.0,75.0,100.0,0.0,0.0,0.0,0
12687,30.0,0.0,1,5.0,75.0,25.0,,,,,0
12688,100.0,12.5,2,10.0,75.0,75.0,50.0,0.0,0.0,0.0,0
12689,0.0,0.0,1,5.0,,,,,,,0
12690,30.0,0.0,0,0.0,50.0,25.0,,,,,0
12691,30.0,0.0,0,0.0,50.0,25.0,,,,,0
12692,30.0,0.0,0,0.0,50.0,25.0,,,,,0
12693,0.0,0.0,0,0.0,,,,,,,0
12694,30.0,0.0,0,0.0,75.0,75.0,,,,,0
12695,30.0,0.0,0,0.0,75.0,50.0,,,,,0
12696,100.0,50.0,2,10.0,75.0,75.0,50.0,100.0,100.0,0.0,0
12697,30.0,0.0,3,15.0,100.0,50.0,,,,,0
12698,100.0,62.5,0,0.0,75.0,100.0,50.0,100.0,100.0,0.0,0
12699,100.0,50.0,1,5.0,75.0,75.0,50.0,100.0,0.0,0.0,0
12700,0.0,0.0,0,0.0,,,,,,,0
12701,30.0,0.0,0,0.0,75.0,25.0,,,,,0
12702,100.0,12.5,1,5.0,75.0,25.0,50.0,100.0,0.0,0.0,0
12703,100.0,25.0,1,5.0,75.0,75.0,100.0,0.0,100.0,0.0,0
12704,30.0,0.0,1,5.0,75.0,25.0,,,,,0
12705,30.0,0.0,0,0.0,40.0,50.0,,,,,0
12706,0.0,0.0,0,0.0,,,,,,,0
12707,100.0,25.0,2,10.0,100.0,75.0,100.0,0.0,100.0,0.0,0
12708,30.0,0.0,2,10.0,50.0,75.0,,,,,0
12709,100.0,25.0,2,10.0,100.0,75.0,50.0,0.0,0.0,100.0,0
12710,100.0,0.0,3,15.0,75.0,50.0,100.0,0.0,0.0,0.0,0
12711,0.0,0.0,0,0.0,,,,,,,0
12712,100.0,37.5,1,5.0,75.0,75.0,100.0,100.0,0.0,0.0,100
12713,100.0,12.5,0,0.0,40.0,50.0,50.0,100.0,0.0,0.0,0
12714,100.0,50.0,1,5.0,75.0,25.0,50.0,100.0,0.0,0.0,100
12715,100.0,0.0,2,10.0,75.0,75.0,0.0,100.0,0.0,0.0,0
12716,100.0,12.5,1,5.0,100.0,50.0,100.0,100.0,0.0,0.0,0
12717,100.0,25.0,3,15.0,75.0,75.0,100.0,0.0,0.0,0.0,0
12718,100.0,50.0,2,10.0,100.0,25.0,100.0,100.0,100.0,0.0,0
12719,30.0,0.0,0,0.0,75.0,75.0,,,,,0
12720,100.0,12.5,4,20.0,75.0,25.0,50.0,100.0,0.0,0.0,0
12721,,0.0,0,0.0,,,,,,,0
12722,0.0,0.0,0,0.0,,,,,,,0
12723,,0.0,0,0.0,,,,,,,0
12724,30.0,0.0,0,0.0,,,,,,,0
12725,0.0,0.0,0,0.0,,,,,,,0
12726,,0.0,0,0.0,,,,,,,0
12727,30.0,0.0,1,5.0,50.0,25.0,,,,,0
12728,30.0,0.0,1,5.0,75.0,75.0,,,,,0
12729,30.0,0.0,0,0.0,40.0,50.0,,,,,0
12730,30.0,0.0,0,0.0,40.0,50.0,,,,,0
12731,100.0,25.0,1,5.0,75.0,75.0,50.0,0.0,100.0,0.0,0
12732,100.0,0.0,1,5.0,50.0,50.0,50.0,100.0,0.0,0.0,0
12733,0.0,0.0,0,0.0,,,,,,,0
12734,100.0,50.0,2,10.0,100.0,75.0,100.0,100.0,100.0,0.0,0
12735,30.0,0.0,1,5.0,75.0,25.0,,,,,0
12736,0.0,0.0,0,0.0,,,,,,,0
12737,30.0,0.0,3,15.0,50.0,25.0,,,,,0
12738,100.0,12.5,2,10.0,25.0,75.0,100.0,0.0,100.0,0.0,0
12739,100.0,12.5,2,10.0,75.0,75.0,100.0,0.0,100.0,0.0,0
12740,0.0,0.0,1,5.0,,,,,,,0
12741,100.0,12.5,3,15.0,75.0,75.0,100.0,100.0,100.0,0.0,0
12742,100.0,25.0,2,10.0,75.0,50.0,100.0,100.0,0.0,0.0,0
12743,30.0,0.0,1,5.0,75.0,50.0,,,,,0
12744,,0.0,0,0.0,,,,,,,0
12745,0.0,0.0,1,5.0,,,,,,,0
12746,30.0,0.0,1,5.0,50.0,75.0,,,,,0
12747,0.0,0.0,0,0.0,,,,,,,0
12748,100.0,25.0,3,15.0,100.0,0.0,50.0,0.0,0.0,0.0,0
12749,30.0,0.0,1,5.0,40.0,50.0,,,,,0
12750,100.0,50.0,2,10.0,75.0,25.0,50.0,100.0,0.0,0.0,0
12751,100.0,25.0,3,15.0,75.0,75.0,100.0,0.0,0.0,0.0,0
12752,100.0,50.0,4,20.0,100.0,75.0,50.0,100.0,100.0,0.0,100
12753,0.0,0.0,2,10.0,,,,,,,0
12754,30.0,0.0,2,10.0,50.0,25.0,,,,,0
12755,100.0,50.0,2,10.0,75.0,50.0,50.0,0.0,0.0,0.0,100
12756,30.0,0.0,0,0.0,50.0,25.0,,,,,0
12757,100.0,12.5,2,10.0,50.0,25.0,50.0,100.0,0.0,0.0,100
12758,100.0,75.0,2,10.0,100.0,75.0,100.0,0.0,0.0,0.0,0
12759,100.0,37.5,1,5.0,75.0,0.0,50.0,0.0,0.0,0.0,0
12760,0.0,0.0,1,5.0,,,,,,,0
12761,0.0,0.0,0,0.0,,,,,,,0
12762,0.0,0.0,1,5.0,,,,,,,0
12763,30.0,0.0,0,0.0,25.0,25.0,,,,,0
12764,30.0,0.0,3,15.0,50.0,50.0,,,,,0
12765,30.0,0.0,0,0.0,75.0,25.0,,,,,0
12766,100.0,0.0,3,15.0,100.0,100.0,100.0,100.0,100.0,100.0,0
12767,100.0,12.5,6,30.0,100.0,100.0,0.0,100.0,0.0,0.0,0
12768,0.0,0.0,0,0.0,,,,,,,0
12769,,0.0,0,0.0,,,,,,,0
12770,0.0,0.0,0,0.0,,,,,,,0
12771,,0.0,0,0.0,,,,,,,0
12772,100.0,37.5,1,5.0,100.0,25.0,50.0,100.0,0.0,0.0,0
12773,,0.0,0,0.0,,,,,,,0
12774,30.0,0.0,1,5.0,25.0,25.0,,,,,0
12775,,0.0,0,0.0,,,,,,,0
12776,0.0,0.0,0,0.0,,,,,,,0
12777,0.0,0.0,0,0.0,,,,,,,0
12778,30.0,0.0,0,0.0,40.0,50.0,,,,,0
12779,100.0,25.0,1,5.0,75.0,75.0,100.0,100.0,0.0,0.0,100
12780,0.0,0.0,0,0.0,,,,,,,0
12781,0.0,0.0,0,0.0,,,,,,,0
12782,0.0,0.0,1,5.0,,,,,,,0
12783,100.0,37.5,3,15.0,25.0,0.0,100.0,100.0,0.0,0.0,100
12784,0.0,0.0,0,0.0,,,,,,,0
12785,30.0,0.0,1,5.0,75.0,75.0,,,,,0
12786,100.0,25.0,2,10.0,75.0,50.0,100.0,0.0,0.0,0.0,0
12787,0.0,0.0,0,0.0,,,,,,,0
12788,100.0,12.5,2,10.0,75.0,50.0,50.0,100.0,0.0,0.0,0
12789,0.0,0.0,0,0.0,,,,,,,0
12790,30.0,0.0,0,0.0,75.0,75.0,,,,,0
12791,100.0,0.0,2,10.0,100.0,75.0,100.0,0.0,0.0,0.0,0
12792,100.0,50.0,1,5.0,100.0,100.0,100.0,0.0,100.0,0.0,0
12793,100.0,0.0,1,5.0,75.0,75.0,50.0,0.0,0.0,0.0,0
12794,100.0,12.5,2,10.0,75.0,50.0,100.0,0.0,0.0,100.0,0
12795,30.0,0.0,1,5.0,75.0,75.0,,,,,0
12796,0.0,0.0,1,5.0,,,,,,,0
12797,0.0,0.0,1,5.0,,,,,,,0
12798,100.0,25.0,2,10.0,100.0,75.0,100.0,100.0,0.0,0.0,0
12799,,0.0,0,0.0,,,,,,,0
12800,0.0,0.0,0,0.0,,,,,,,0
12801,0.0,0.0,1,5.0,,,,,,,0
12802,0.0,0.0,0,0.0,,,,,,,0
12803,100.0,12.5,1,5.0,75.0,75.0,50.0,0.0,100.0,0.0,0
12804,30.0,0.0,1,5.0,50.0,50.0,,,,,0
12805,0.0,0.0,1,5.0,,,,,,,0
12806,100.0,37.5,2,10.0,50.0,25.0,0.0,0.0,100.0,0.0,0
12807,100.0,12.5,2,10.0,100.0,50.0,100.0,0.0,0.0,0.0,0
12808,0.0,0.0,2,10.0,,,,,,,0
12809,0.0,0.0,1,5.0,,,,,,,0
12810,30.0,0.0,0,0.0,50.0,50.0,,,,,0
12811,100.0,0.0,2,10.0,100.0,75.0,100.0,0.0,0.0,0.0,0
12812,30.0,0.0,3,15.0,50.0,50.0,,,,,0
12813,100.0,12.5,6,30.0,100.0,50.0,100.0,100.0,100.0,100.0,100
12814,0.0,0.0,0,0.0,,,,,,,0
12815,100.0,62.5,2,10.0,100.0,100.0,100.0,100.0,100.0,0.0,0
12816,30.0,0.0,2,10.0,40.0,50.0,,,,,0
12817,100.0,0.0,1,5.0,75.0,75.0,100.0,100.0,0.0,0.0,0
12818,100.0,12.5,1,5.0,50.0,25.0,50.0,100.0,0.0,0.0,0
12819,100.0,25.0,1,5.0,100.0,100.0,50.0,0.0,0.0,0.0,100
12820,100.0,25.0,1,5.0,100.0,100.0,100.0,100.0,100.0,100.0,100
12821,30.0,0.0,1,5.0,75.0,50.0,,,,,0
12822,0.0,0.0,0,0.0,,,,,,,0
12823,0.0,0.0,0,0.0,,,,,,,0
12824,,0.0,0,0.0,,,,,,,0
12825,0.0,0.0,2,10.0,,,,,,,0
12826,0.0,0.0,0,0.0,,,,,,,0
12827,0.0,0.0,1,5.0,,,,,,,0
12828,100.0,25.0,2,10.0,75.0,50.0,50.0,0.0,0.0,100.0,0
12829,30.0,0.0,0,0.0,40.0,25.0,,,,,0
12830,30.0,0.0,1,5.0,75.0,50.0,,,,,0
12831,30.0,0.0,1,5.0,50.0,25.0,,,,,0
12832,30.0,0.0,1,5.0,50.0,50.0,,,,,0
12833,100.0,37.5,2,10.0,75.0,50.0,0.0,100.0,0.0,0.0,100
12834,100.0,25.0,1,5.0,75.0,50.0,50.0,0.0,0.0,0.0,100
12835,30.0,0.0,1,5.0,100.0,50.0,,,,,0
12836,100.0,25.0,3,15.0,25.0,25.0,50.0,0.0,0.0,0.0,0
12837,0.0,0.0,0,0.0,,,,,,,0
12838,0.0,0.0,1,5.0,,,,,,,0
12839,0.0,0.0,1,5.0,,,,,,,0
12840,100.0,25.0,1,5.0,50.0,25.0,0.0,100.0,0.0,100.0,0
12841,30.0,0.0,1,5.0,75.0,25.0,,,,,0
12842,100.0,0.0,1,5.0,50.0,50.0,0.0,0.0,100.0,0.0,0
12843,0.0,0.0,0,0.0,,,,,,,0
12844,30.0,0.0,0,0.0,75.0,75.0,,,,,0
12845,100.0,12.5,1,5.0,75.0,50.0,50.0,100.0,0.0,0.0,100
12846,100.0,12.5,2,10.0,40.0,50.0,50.0,0.0,0.0,0.0,0
12847,30.0,0.0,0,0.0,75.0,50.0,,,,,0
12848,30.0,0.0,3,15.0,75.0,25.0,,,,,0
12849,100.0,12.5,2,10.0,100.0,0.0,50.0,100.0,0.0,0.0,0
12850,100.0,12.5,1,5.0,75.0,75.0,0.0,100.0,0.0,0.0,100
12851,0.0,0.0,0,0.0,,,,,,,0
12852,30.0,0.0,0,0.0,40.0,25.0,,,,,0
12853,0.0,0.0,0,0.0,,,,,,,0
12854,100.0,12.5,1,5.0,100.0,75.0,100.0,0.0,0.0,0.0,0
12855,30.0,0.0,1,5.0,75.0,50.0,,,,,0
12856,0.0,0.0,0,0.0,,,,,,,0
12857,30.0,0.0,3,15.0,75.0,50.0,,,,,0
12858,30.0,0.0,0,0.0,75.0,50.0,,,,,0
12859,0.0,0.0,0,0.0,,,,,,,0
12860,0.0,0.0,0,0.0,,,,,,,0
12861,100.0,37.5,3,15.0,75.0,50.0,50.0,100.0,100.0,0.0,0
12862,30.0,0.0,2,10.0,100.0,75.0,,,,,0
12863,100.0,25.0,1,5.0,100.0,50.0,50.0,100.0,0.0,0.0,0
12864,30.0,0.0,1,5.0,75.0,25.0,,,,,0
12865,0.0,0.0,0,0.0,,,,,,,0
12866,100.0,37.5,2,10.0,75.0,75.0,50.0,100.0,0.0,0.0,0
12867,30.0,0.0,0,0.0,75.0,50.0,,,,,0
12868,100.0,12.5,3,15.0,50.0,25.0,50.0,0.0,0.0,0.0,0
12869,100.0,37.5,2,10.0,50.0,75.0,0.0,0.0,0.0,100.0,0
12870,0.0,0.0,0,0.0,,,,,,,0
